Preferred_Name	Name	Source
P43358	ENSP00000387777	Ensembl Protein ID
P43358	ENSP00000390096	Ensembl Protein ID
P43358	ENSP00000391904	Ensembl Protein ID
P43358	ENSP00000394073	Ensembl Protein ID
P43358	ENSP00000394149	Ensembl Protein ID
P43358	ENSP00000400900	Ensembl Protein ID
P43358	ENSP00000402186	Ensembl Protein ID
P43358	ENSP00000402624	Ensembl Protein ID
P43358	4103	Entrez Gene ID
P43358	MAGEA4	Gene Name
P43358	NP_001011548	RefSeq Protein ID
P43358	NP_001011549	RefSeq Protein ID
P43358	NP_001011550	RefSeq Protein ID
P43358	NP_002353	RefSeq Protein ID
P43358	NM_001011548	Synonym
P43358	NM_001011549	Synonym
P43358	NM_001011550	Synonym
P43358	NM_002362	Synonym
P43358	CT1.4	Uniprot ID
P43358	MAGE-41	Uniprot ID
P43358	MAGE-X2	Uniprot ID
P43358	MAGE4	Uniprot ID
P43358	MAGE4A	Uniprot ID
P43358	MAGE4B	Uniprot ID
P43358	MGC21336	Uniprot ID
P43358	P43358	Ensembl Gene ID
Q15738	ENSG00000147383	Ensembl Gene ID
Q15738	ENSP00000359297	Ensembl Protein ID
Q15738	ENSP00000391854	Ensembl Protein ID
Q15738	ENSP00000396266	Ensembl Protein ID
Q15738	50814	Entrez Gene ID
Q15738	NSDHL	Gene Name
Q15738	NP_001123237	RefSeq Protein ID
Q15738	NP_057006	RefSeq Protein ID
Q15738	NM_001129765	Synonym
Q15738	NM_015922	Synonym
Q15738	H105e3	Uniprot ID
Q15738	SDR31E1	Uniprot ID
Q15738	XAP104	Uniprot ID
Q15738	Q15738	Ensembl Gene ID
O15231	ENSG00000147394	Ensembl Gene ID
O15231	ENSP00000312782	Ensembl Protein ID
O15231	ENSP00000313919	Ensembl Protein ID
O15231	ENSP00000325307	Ensembl Protein ID
O15231	ENSP00000359291	Ensembl Protein ID
O15231	ENSP00000359293	Ensembl Protein ID
O15231	ENSP00000391272	Ensembl Protein ID
O15231	ENSP00000392984	Ensembl Protein ID
O15231	ENSP00000395228	Ensembl Protein ID
O15231	ENSP00000401766	Ensembl Protein ID
O15231	ENSP00000409121	Ensembl Protein ID
O15231	ENSP00000440847	Ensembl Protein ID
O15231	ENSP00000444367	Ensembl Protein ID
O15231	7739	Entrez Gene ID
O15231	ZNF185	Gene Name
O15231	NP_001171577	RefSeq Protein ID
O15231	NP_001171578	RefSeq Protein ID
O15231	NP_001171579	RefSeq Protein ID
O15231	NP_001171580	RefSeq Protein ID
O15231	NP_001171581	RefSeq Protein ID
O15231	NP_001171584	RefSeq Protein ID
O15231	NP_001171586	RefSeq Protein ID
O15231	NP_009081	RefSeq Protein ID
O15231	NM_001178106	Synonym
O15231	NM_001178107	Synonym
O15231	NM_001178108	Synonym
O15231	NM_001178109	Synonym
O15231	NM_001178110	Synonym
O15231	NM_001178113	Synonym
O15231	NM_001178115	Synonym
O15231	NM_007150	Synonym
O15231	SCELL	Uniprot ID
O15231	O15231	Ensembl Gene ID
P41208	ENSG00000147400	Ensembl Gene ID
P41208	ENSP00000359300	Ensembl Protein ID
P41208	1069	Entrez Gene ID
P41208	CETN2	Gene Name
P41208	NP_004335	RefSeq Protein ID
P41208	NM_004344	Synonym
P41208	CALT	Uniprot ID
P41208	CEN2	Uniprot ID
P41208	P41208	Ensembl Gene ID
P27635	ENSG00000147403	Ensembl Gene ID
P27635	ENSP00000341730	Ensembl Protein ID
P27635	ENSP00000358832	Ensembl Protein ID
P27635	ENSP00000385621	Ensembl Protein ID
P27635	ENSP00000388600	Ensembl Protein ID
P27635	ENSP00000395025	Ensembl Protein ID
P27635	ENSP00000398047	Ensembl Protein ID
P27635	ENSP00000405064	Ensembl Protein ID
P27635	ENSP00000406125	Ensembl Protein ID
P27635	ENSP00000407754	Ensembl Protein ID
P27635	ENSP00000413436	Ensembl Protein ID
P27635	ENSP00000479103	Ensembl Protein ID
P27635	6134	Entrez Gene ID
P27635	RPL10	Gene Name
P27635	NP_001243506	RefSeq Protein ID
P27635	NP_001243509	RefSeq Protein ID
P27635	NP_001290553	RefSeq Protein ID
P27635	NP_001290554	RefSeq Protein ID
P27635	NP_001290555	RefSeq Protein ID
P27635	NP_006004	RefSeq Protein ID
P27635	NM_001256577	Synonym
P27635	NM_001256580	Synonym
P27635	NM_001303624	Synonym
P27635	NM_001303625	Synonym
P27635	NM_001303626	Synonym
P27635	NM_006013	Synonym
P27635	DXS648	Uniprot ID
P27635	DXS648E	Uniprot ID
P27635	FLJ23544	Uniprot ID
P27635	L10	Uniprot ID
P27635	QM	Uniprot ID
P27635	P27635	Ensembl Gene ID
Q8TDX6	ENSG00000147408	Ensembl Gene ID
Q8TDX6	ENSP00000330805	Ensembl Protein ID
Q8TDX6	ENSP00000381084	Ensembl Protein ID
Q8TDX6	ENSP00000411816	Ensembl Protein ID
Q8TDX6	ENSP00000427740	Ensembl Protein ID
Q8TDX6	ENSP00000428089	Ensembl Protein ID
Q8TDX6	ENSP00000428216	Ensembl Protein ID
Q8TDX6	ENSP00000428774	Ensembl Protein ID
Q8TDX6	ENSP00000429130	Ensembl Protein ID
Q8TDX6	ENSP00000429809	Ensembl Protein ID
Q8TDX6	55790	Entrez Gene ID
Q8TDX6	CSGALNACT1	Gene Name
Q8TDX6	NP_001123990	RefSeq Protein ID
Q8TDX6	NP_001341404	RefSeq Protein ID
Q8TDX6	NP_001341405	RefSeq Protein ID
Q8TDX6	NP_001341406	RefSeq Protein ID
Q8TDX6	NP_001341409	RefSeq Protein ID
Q8TDX6	NP_001341410	RefSeq Protein ID
Q8TDX6	NP_001341412	RefSeq Protein ID
Q8TDX6	NP_001341413	RefSeq Protein ID
Q8TDX6	NP_001341414	RefSeq Protein ID
Q8TDX6	NP_001341416	RefSeq Protein ID
Q8TDX6	NP_001341417	RefSeq Protein ID
Q8TDX6	NP_001341418	RefSeq Protein ID
Q8TDX6	NP_001341419	RefSeq Protein ID
Q8TDX6	NP_001341420	RefSeq Protein ID
Q8TDX6	NP_001341421	RefSeq Protein ID
Q8TDX6	NP_001341423	RefSeq Protein ID
Q8TDX6	NP_001341424	RefSeq Protein ID
Q8TDX6	NP_001341425	RefSeq Protein ID
Q8TDX6	NP_001341426	RefSeq Protein ID
Q8TDX6	NP_001341427	RefSeq Protein ID
Q8TDX6	NP_001341428	RefSeq Protein ID
Q8TDX6	NP_060841	RefSeq Protein ID
Q8TDX6	NM_001130518	Synonym
Q8TDX6	NM_001354475	Synonym
Q8TDX6	NM_001354476	Synonym
Q8TDX6	NM_001354477	Synonym
Q8TDX6	NM_001354480	Synonym
Q8TDX6	NM_001354481	Synonym
Q8TDX6	NM_001354483	Synonym
Q8TDX6	NM_001354484	Synonym
Q8TDX6	NM_001354485	Synonym
Q8TDX6	NM_001354487	Synonym
Q8TDX6	NM_001354488	Synonym
Q8TDX6	NM_001354489	Synonym
Q8TDX6	NM_001354490	Synonym
Q8TDX6	NM_001354491	Synonym
Q8TDX6	NM_001354492	Synonym
Q8TDX6	NM_001354494	Synonym
Q8TDX6	NM_001354495	Synonym
Q8TDX6	NM_001354496	Synonym
Q8TDX6	NM_001354497	Synonym
Q8TDX6	NM_001354498	Synonym
Q8TDX6	NM_001354499	Synonym
Q8TDX6	NM_018371	Synonym
Q8TDX6	ChGn	Uniprot ID
Q8TDX6	CSGalNAcT-1	Uniprot ID
Q8TDX6	FLJ11264	Uniprot ID
Q8TDX6	Q8TDX6	Ensembl Gene ID
P21281	ENSG00000147416	Ensembl Gene ID
P21281	ENSP00000276390	Ensembl Protein ID
P21281	ENSP00000428069	Ensembl Protein ID
P21281	ENSP00000430154	Ensembl Protein ID
P21281	ENSP00000430682	Ensembl Protein ID
P21281	ENSP00000430866	Ensembl Protein ID
P21281	526	Entrez Gene ID
P21281	ATP6V1B2	Gene Name
P21281	NP_001684	RefSeq Protein ID
P21281	NM_001693	Synonym
P21281	ATP6B2	Uniprot ID
P21281	HO57	Uniprot ID
P21281	P21281	Ensembl Gene ID
Q86WR0	ENSG00000147419	Ensembl Gene ID
Q86WR0	ENSP00000348933	Ensembl Protein ID
Q86WR0	ENSP00000427714	Ensembl Protein ID
Q86WR0	ENSP00000428000	Ensembl Protein ID
Q86WR0	ENSP00000428499	Ensembl Protein ID
Q86WR0	ENSP00000428505	Ensembl Protein ID
Q86WR0	ENSP00000428587	Ensembl Protein ID
Q86WR0	ENSP00000429861	Ensembl Protein ID
Q86WR0	ENSP00000430662	Ensembl Protein ID
Q86WR0	55246	Entrez Gene ID
Q86WR0	CCDC25	Gene Name
Q86WR0	NP_001291458	RefSeq Protein ID
Q86WR0	NP_001291459	RefSeq Protein ID
Q86WR0	NP_001291461	RefSeq Protein ID
Q86WR0	NP_060716	RefSeq Protein ID
Q86WR0	NM_001304529	Synonym
Q86WR0	NM_001304530	Synonym
Q86WR0	NM_001304532	Synonym
Q86WR0	NM_018246	Synonym
Q86WR0	FLJ10853	Uniprot ID
Q86WR0	Q86WR0	Ensembl Gene ID
Q6NT76	ENSG00000147421	Ensembl Gene ID
Q6NT76	ENSP00000287701	Ensembl Protein ID
Q6NT76	ENSP00000380516	Ensembl Protein ID
Q6NT76	ENSP00000429767	Ensembl Protein ID
Q6NT76	ENSP00000429854	Ensembl Protein ID
Q6NT76	ENSP00000430059	Ensembl Protein ID
Q6NT76	ENSP00000430110	Ensembl Protein ID
Q6NT76	ENSP00000430238	Ensembl Protein ID
Q6NT76	ENSP00000452827	Ensembl Protein ID
Q6NT76	ENSP00000453185	Ensembl Protein ID
Q6NT76	ENSP00000453211	Ensembl Protein ID
Q6NT76	ENSP00000475196	Ensembl Protein ID
Q6NT76	79618	Entrez Gene ID
Q6NT76	HMBOX1	Gene Name
Q6NT76	NP_001129198	RefSeq Protein ID
Q6NT76	NP_001311311	RefSeq Protein ID
Q6NT76	NP_001311312	RefSeq Protein ID
Q6NT76	NP_001311313	RefSeq Protein ID
Q6NT76	NP_001311314	RefSeq Protein ID
Q6NT76	NP_001311315	RefSeq Protein ID
Q6NT76	NP_001311316	RefSeq Protein ID
Q6NT76	NP_001311317	RefSeq Protein ID
Q6NT76	NP_001311318	RefSeq Protein ID
Q6NT76	NP_001311319	RefSeq Protein ID
Q6NT76	NP_001311320	RefSeq Protein ID
Q6NT76	NP_001311321	RefSeq Protein ID
Q6NT76	NP_001311322	RefSeq Protein ID
Q6NT76	NP_001311323	RefSeq Protein ID
Q6NT76	NP_001311324	RefSeq Protein ID
Q6NT76	NP_001317427	RefSeq Protein ID
Q6NT76	NP_078843	RefSeq Protein ID
Q6NT76	NM_001135726	Synonym
Q6NT76	NM_001324382	Synonym
Q6NT76	NM_001324383	Synonym
Q6NT76	NM_001324384	Synonym
Q6NT76	NM_001324385	Synonym
Q6NT76	NM_001324386	Synonym
Q6NT76	NM_001324387	Synonym
Q6NT76	NM_001324388	Synonym
Q6NT76	NM_001324389	Synonym
Q6NT76	NM_001324390	Synonym
Q6NT76	NM_001324391	Synonym
Q6NT76	NM_001324392	Synonym
Q6NT76	NM_001324393	Synonym
Q6NT76	NM_001324394	Synonym
Q6NT76	NM_001324395	Synonym
Q6NT76	NM_001330498	Synonym
Q6NT76	NM_024567	Synonym
Q6NT76	FLJ21616	Uniprot ID
Q6NT76	HNF1LA	Uniprot ID
Q6NT76	HOT1	Uniprot ID
Q6NT76	PBHNF	Uniprot ID
Q6NT76	Q6NT76	Ensembl Gene ID
Q05901	ENSG00000147432	Ensembl Gene ID
Q05901	ENSP00000289957	Ensembl Protein ID
Q05901	ENSP00000433913	Ensembl Protein ID
Q05901	1142	Entrez Gene ID
Q05901	CHRNB3	Gene Name
Q05901	NP_000740	RefSeq Protein ID
Q05901	NP_001334646	RefSeq Protein ID
Q05901	NM_000749	Synonym
Q05901	NM_001347717	Synonym
Q05901	Q05901	Ensembl Gene ID
Q15825	ENSG00000147434	Ensembl Gene ID
Q15825	ENSP00000276410	Ensembl Protein ID
Q15825	ENSP00000433871	Ensembl Protein ID
Q15825	ENSP00000434659	Ensembl Protein ID
Q15825	8973	Entrez Gene ID
Q15825	CHRNA6	Gene Name
Q15825	NP_001186208	RefSeq Protein ID
Q15825	NP_004189	RefSeq Protein ID
Q15825	NM_001199279	Synonym
Q15825	NM_004198	Synonym
Q15825	Q15825	Ensembl Gene ID
P01148	ENSG00000147437	Ensembl Gene ID
P01148	ENSP00000276414	Ensembl Protein ID
P01148	ENSP00000391280	Ensembl Protein ID
P01148	2796	Entrez Gene ID
P01148	GNRH1	Gene Name
P01148	NP_000816	RefSeq Protein ID
P01148	NP_001076580	RefSeq Protein ID
P01148	NM_000825	Synonym
P01148	NM_001083111	Synonym
P01148	GNRH	Uniprot ID
P01148	GRH	Uniprot ID
P01148	LHRH	Uniprot ID
P01148	P01148	Ensembl Gene ID
Q9NQY0	ENSG00000147439	Ensembl Gene ID
Q9NQY0	ENSP00000276416	Ensembl Protein ID
Q9NQY0	ENSP00000382859	Ensembl Protein ID
Q9NQY0	ENSP00000428768	Ensembl Protein ID
Q9NQY0	ENSP00000429660	Ensembl Protein ID
Q9NQY0	ENSP00000430423	Ensembl Protein ID
Q9NQY0	ENSP00000430546	Ensembl Protein ID
Q9NQY0	ENSP00000492772	Ensembl Protein ID
Q9NQY0	55909	Entrez Gene ID
Q9NQY0	BIN3	Gene Name
Q9NQY0	NP_001349975	RefSeq Protein ID
Q9NQY0	NP_061158	RefSeq Protein ID
Q9NQY0	NM_001363046	Synonym
Q9NQY0	NM_018688	Synonym
Q9NQY0	Q9NQY0	Ensembl Gene ID
O60496	ENSG00000147443	Ensembl Gene ID
O60496	ENSP00000276420	Ensembl Protein ID
O60496	ENSP00000429224	Ensembl Protein ID
O60496	ENSP00000429508	Ensembl Protein ID
O60496	ENSP00000430729	Ensembl Protein ID
O60496	9046	Entrez Gene ID
O60496	DOK2	Gene Name
O60496	NP_001304729	RefSeq Protein ID
O60496	NP_003965	RefSeq Protein ID
O60496	NP_958728	RefSeq Protein ID
O60496	NM_001317800	Synonym
O60496	NM_003974	Synonym
O60496	NM_201349	Synonym
O60496	Dok-2	Uniprot ID
O60496	p56dok-2	Uniprot ID
O60496	O60496	Ensembl Gene ID
Q9NYZ2	ENSG00000147454	Ensembl Gene ID
Q9NYZ2	ENSP00000290075	Ensembl Protein ID
Q9NYZ2	ENSP00000402782	Ensembl Protein ID
Q9NYZ2	ENSP00000428066	Ensembl Protein ID
Q9NYZ2	ENSP00000429200	Ensembl Protein ID
Q9NYZ2	51312	Entrez Gene ID
Q9NYZ2	SLC25A37	Gene Name
Q9NYZ2	NP_001304741	RefSeq Protein ID
Q9NYZ2	NP_001304742	RefSeq Protein ID
Q9NYZ2	NP_001304743	RefSeq Protein ID
Q9NYZ2	NP_057696	RefSeq Protein ID
Q9NYZ2	NM_001317812	Synonym
Q9NYZ2	NM_001317813	Synonym
Q9NYZ2	NM_001317814	Synonym
Q9NYZ2	NM_016612	Synonym
Q9NYZ2	HT015	Uniprot ID
Q9NYZ2	MFRN	Uniprot ID
Q9NYZ2	MFRN1	Uniprot ID
Q9NYZ2	MSCP	Uniprot ID
Q9NYZ2	Q9NYZ2	Ensembl Gene ID
Q8WUX9	ENSG00000147457	Ensembl Gene ID
Q8WUX9	ENSP00000324491	Ensembl Protein ID
Q8WUX9	ENSP00000380794	Ensembl Protein ID
Q8WUX9	ENSP00000427948	Ensembl Protein ID
Q8WUX9	ENSP00000428233	Ensembl Protein ID
Q8WUX9	ENSP00000430321	Ensembl Protein ID
Q8WUX9	ENSP00000430661	Ensembl Protein ID
Q8WUX9	91782	Entrez Gene ID
Q8WUX9	CHMP7	Gene Name
Q8WUX9	NP_001304828	RefSeq Protein ID
Q8WUX9	NP_001350112	RefSeq Protein ID
Q8WUX9	NP_689485	RefSeq Protein ID
Q8WUX9	NM_001317899	Synonym
Q8WUX9	NM_001363183	Synonym
Q8WUX9	NM_152272	Synonym
Q8WUX9	MGC29816	Uniprot ID
Q8WUX9	Q8WUX9	Ensembl Gene ID
Q9H7D0	ENSG00000147459	Ensembl Gene ID
Q9H7D0	ENSP00000276440	Ensembl Protein ID
Q9H7D0	ENSP00000387036	Ensembl Protein ID
Q9H7D0	ENSP00000414125	Ensembl Protein ID
Q9H7D0	ENSP00000428479	Ensembl Protein ID
Q9H7D0	ENSP00000429737	Ensembl Protein ID
Q9H7D0	80005	Entrez Gene ID
Q9H7D0	DOCK5	Gene Name
Q9H7D0	NP_001309739	RefSeq Protein ID
Q9H7D0	NP_079216	RefSeq Protein ID
Q9H7D0	NM_001322810	Synonym
Q9H7D0	NM_024940	Synonym
Q9H7D0	FLJ21034	Uniprot ID
Q9H7D0	Q9H7D0	Ensembl Gene ID
P49675	ENSG00000147465	Ensembl Gene ID
P49675	ENSP00000276449	Ensembl Protein ID
P49675	ENSP00000429009	Ensembl Protein ID
P49675	ENSP00000430030	Ensembl Protein ID
P49675	6770	Entrez Gene ID
P49675	STAR	Gene Name
P49675	NP_000340	RefSeq Protein ID
P49675	NM_000349	Synonym
P49675	STARD1	Uniprot ID
P49675	P49675	Ensembl Gene ID
O94903	ENSG00000147471	Ensembl Gene ID
O94903	ENSP00000333551	Ensembl Protein ID
O94903	ENSP00000427778	Ensembl Protein ID
O94903	ENSP00000427886	Ensembl Protein ID
O94903	ENSP00000428005	Ensembl Protein ID
O94903	ENSP00000429425	Ensembl Protein ID
O94903	11212	Entrez Gene ID
O94903	PLPBP	Gene Name
O94903	NP_001336275	RefSeq Protein ID
O94903	NP_001336276	RefSeq Protein ID
O94903	NP_001336277	RefSeq Protein ID
O94903	NP_001336278	RefSeq Protein ID
O94903	NP_009129	RefSeq Protein ID
O94903	NM_001349346	Synonym
O94903	NM_001349347	Synonym
O94903	NM_001349348	Synonym
O94903	NM_001349349	Synonym
O94903	NM_007198	Synonym
O94903	PROSC	Uniprot ID
O94903	O94903	Ensembl Gene ID
O94905	ENSG00000147475	Ensembl Gene ID
O94905	ENSP00000335220	Ensembl Protein ID
O94905	ENSP00000427847	Ensembl Protein ID
O94905	ENSP00000428112	Ensembl Protein ID
O94905	ENSP00000429229	Ensembl Protein ID
O94905	ENSP00000429621	Ensembl Protein ID
O94905	ENSP00000429903	Ensembl Protein ID
O94905	ENSP00000473292	Ensembl Protein ID
O94905	ENSP00000497100	Ensembl Protein ID
O94905	11160	Entrez Gene ID
O94905	ERLIN2	Gene Name
O94905	NP_001003790	RefSeq Protein ID
O94905	NP_001003791	RefSeq Protein ID
O94905	NP_001349807	RefSeq Protein ID
O94905	NP_001349809	RefSeq Protein ID
O94905	NP_009106	RefSeq Protein ID
O94905	NM_001003790	Synonym
O94905	NM_001003791	Synonym
O94905	NM_001362878	Synonym
O94905	NM_001362880	Synonym
O94905	NM_007175	Synonym
O94905	C8orf2	Uniprot ID
O94905	Erlin-2	Uniprot ID
O94905	NET32	Uniprot ID
O94905	SPFH2	Uniprot ID
O94905	SPG18	Uniprot ID
O94905	O94905	Ensembl Gene ID
Q9NSN8	ENSG00000147481	Ensembl Gene ID
Q9NSN8	ENSP00000428558	Ensembl Protein ID
Q9NSN8	ENSP00000429276	Ensembl Protein ID
Q9NSN8	ENSP00000429363	Ensembl Protein ID
Q9NSN8	ENSP00000430748	Ensembl Protein ID
Q9NSN8	ENSP00000431123	Ensembl Protein ID
Q9NSN8	ENSP00000493658	Ensembl Protein ID
Q9NSN8	ENSP00000493900	Ensembl Protein ID
Q9NSN8	ENSP00000494442	Ensembl Protein ID
Q9NSN8	ENSP00000494713	Ensembl Protein ID
Q9NSN8	ENSP00000494759	Ensembl Protein ID
Q9NSN8	ENSP00000494929	Ensembl Protein ID
Q9NSN8	ENSP00000494958	Ensembl Protein ID
Q9NSN8	ENSP00000494985	Ensembl Protein ID
Q9NSN8	ENSP00000495100	Ensembl Protein ID
Q9NSN8	ENSP00000495470	Ensembl Protein ID
Q9NSN8	ENSP00000495550	Ensembl Protein ID
Q9NSN8	ENSP00000496116	Ensembl Protein ID
Q9NSN8	ENSP00000496147	Ensembl Protein ID
Q9NSN8	ENSP00000496330	Ensembl Protein ID
Q9NSN8	ENSP00000496525	Ensembl Protein ID
Q9NSN8	54212	Entrez Gene ID
Q9NSN8	SNTG1	Gene Name
Q9NSN8	NP_001274742	RefSeq Protein ID
Q9NSN8	NP_001274743	RefSeq Protein ID
Q9NSN8	NP_001308702	RefSeq Protein ID
Q9NSN8	NP_001308704	RefSeq Protein ID
Q9NSN8	NP_001308705	RefSeq Protein ID
Q9NSN8	NP_001308706	RefSeq Protein ID
Q9NSN8	NP_001308707	RefSeq Protein ID
Q9NSN8	NP_061840	RefSeq Protein ID
Q9NSN8	NM_001287813	Synonym
Q9NSN8	NM_001287814	Synonym
Q9NSN8	NM_001321773	Synonym
Q9NSN8	NM_001321775	Synonym
Q9NSN8	NM_001321776	Synonym
Q9NSN8	NM_001321777	Synonym
Q9NSN8	NM_001321778	Synonym
Q9NSN8	NM_018967	Synonym
Q9NSN8	G1SYN	Uniprot ID
Q9NSN8	SYN4	Uniprot ID
Q9NSN8	Q9NSN8	Ensembl Gene ID
A1KZ92	ENSG00000147485	Ensembl Gene ID
A1KZ92	ENSP00000348645	Ensembl Protein ID
A1KZ92	ENSP00000428114	Ensembl Protein ID
A1KZ92	ENSP00000429855	Ensembl Protein ID
A1KZ92	137902	Entrez Gene ID
A1KZ92	PXDNL	Gene Name
A1KZ92	NP_653252	RefSeq Protein ID
A1KZ92	NM_144651	Synonym
A1KZ92	FLJ25471	Uniprot ID
A1KZ92	A1KZ92	Ensembl Gene ID
O60284	ENSG00000147488	Ensembl Gene ID
O60284	ENSP00000276480	Ensembl Protein ID
O60284	ENSP00000428096	Ensembl Protein ID
O60284	ENSP00000428521	Ensembl Protein ID
O60284	ENSP00000428920	Ensembl Protein ID
O60284	ENSP00000429579	Ensembl Protein ID
O60284	ENSP00000430763	Ensembl Protein ID
O60284	9705	Entrez Gene ID
O60284	ST18	Gene Name
O60284	NP_001339755	RefSeq Protein ID
O60284	NP_001339756	RefSeq Protein ID
O60284	NP_001339757	RefSeq Protein ID
O60284	NP_001339758	RefSeq Protein ID
O60284	NP_001339759	RefSeq Protein ID
O60284	NP_001339760	RefSeq Protein ID
O60284	NP_001339761	RefSeq Protein ID
O60284	NP_001339762	RefSeq Protein ID
O60284	NP_001339763	RefSeq Protein ID
O60284	NP_001339764	RefSeq Protein ID
O60284	NP_001339765	RefSeq Protein ID
O60284	NP_001339766	RefSeq Protein ID
O60284	NP_001339767	RefSeq Protein ID
O60284	NP_001339768	RefSeq Protein ID
O60284	NP_001339769	RefSeq Protein ID
O60284	NP_001339770	RefSeq Protein ID
O60284	NP_001339771	RefSeq Protein ID
O60284	NP_001339772	RefSeq Protein ID
O60284	NP_001339773	RefSeq Protein ID
O60284	NP_001339774	RefSeq Protein ID
O60284	NP_001339775	RefSeq Protein ID
O60284	NP_001339776	RefSeq Protein ID
O60284	NP_001339777	RefSeq Protein ID
O60284	NP_001339778	RefSeq Protein ID
O60284	NP_001339779	RefSeq Protein ID
O60284	NP_001339780	RefSeq Protein ID
O60284	NP_001339781	RefSeq Protein ID
O60284	NP_001339782	RefSeq Protein ID
O60284	NP_001339783	RefSeq Protein ID
O60284	NP_001339784	RefSeq Protein ID
O60284	NP_001339785	RefSeq Protein ID
O60284	NP_001339786	RefSeq Protein ID
O60284	NP_001339787	RefSeq Protein ID
O60284	NP_001339788	RefSeq Protein ID
O60284	NP_001339789	RefSeq Protein ID
O60284	NP_001339790	RefSeq Protein ID
O60284	NP_001339791	RefSeq Protein ID
O60284	NP_001339792	RefSeq Protein ID
O60284	NP_001339793	RefSeq Protein ID
O60284	NP_001339794	RefSeq Protein ID
O60284	NP_001339795	RefSeq Protein ID
O60284	NP_001339796	RefSeq Protein ID
O60284	NP_001339797	RefSeq Protein ID
O60284	NP_001339798	RefSeq Protein ID
O60284	NP_001339799	RefSeq Protein ID
O60284	NP_001339800	RefSeq Protein ID
O60284	NP_001339801	RefSeq Protein ID
O60284	NP_001339802	RefSeq Protein ID
O60284	NP_001339803	RefSeq Protein ID
O60284	NP_001339804	RefSeq Protein ID
O60284	NP_001339805	RefSeq Protein ID
O60284	NP_001339806	RefSeq Protein ID
O60284	NP_001339807	RefSeq Protein ID
O60284	NP_055497	RefSeq Protein ID
O60284	NM_001352826	Synonym
O60284	NM_001352827	Synonym
O60284	NM_001352828	Synonym
O60284	NM_001352829	Synonym
O60284	NM_001352830	Synonym
O60284	NM_001352831	Synonym
O60284	NM_001352832	Synonym
O60284	NM_001352833	Synonym
O60284	NM_001352834	Synonym
O60284	NM_001352835	Synonym
O60284	NM_001352836	Synonym
O60284	NM_001352837	Synonym
O60284	NM_001352838	Synonym
O60284	NM_001352839	Synonym
O60284	NM_001352840	Synonym
O60284	NM_001352841	Synonym
O60284	NM_001352842	Synonym
O60284	NM_001352843	Synonym
O60284	NM_001352844	Synonym
O60284	NM_001352845	Synonym
O60284	NM_001352846	Synonym
O60284	NM_001352847	Synonym
O60284	NM_001352848	Synonym
O60284	NM_001352849	Synonym
O60284	NM_001352850	Synonym
O60284	NM_001352851	Synonym
O60284	NM_001352852	Synonym
O60284	NM_001352853	Synonym
O60284	NM_001352854	Synonym
O60284	NM_001352855	Synonym
O60284	NM_001352856	Synonym
O60284	NM_001352857	Synonym
O60284	NM_001352858	Synonym
O60284	NM_001352859	Synonym
O60284	NM_001352860	Synonym
O60284	NM_001352861	Synonym
O60284	NM_001352862	Synonym
O60284	NM_001352863	Synonym
O60284	NM_001352864	Synonym
O60284	NM_001352865	Synonym
O60284	NM_001352866	Synonym
O60284	NM_001352867	Synonym
O60284	NM_001352868	Synonym
O60284	NM_001352869	Synonym
O60284	NM_001352870	Synonym
O60284	NM_001352871	Synonym
O60284	NM_001352872	Synonym
O60284	NM_001352873	Synonym
O60284	NM_001352874	Synonym
O60284	NM_001352875	Synonym
O60284	NM_001352876	Synonym
O60284	NM_001352877	Synonym
O60284	NM_001352878	Synonym
O60284	NM_001352879	Synonym
O60284	NM_001352880	Synonym
O60284	NM_001352882	Synonym
O60284	NM_001352883	Synonym
O60284	NM_001352884	Synonym
O60284	NM_014682	Synonym
O60284	KIAA0535	Uniprot ID
O60284	NZF-3	Uniprot ID
O60284	NZF3	Uniprot ID
O60284	ZC2H2C3	Uniprot ID
O60284	ZC2HC10	Uniprot ID
O60284	ZNF387	Uniprot ID
O60284	O60284	Ensembl Gene ID
O76081	ENSG00000147509	Ensembl Gene ID
O76081	ENSP00000276500	Ensembl Protein ID
O76081	ENSP00000297313	Ensembl Protein ID
O76081	ENSP00000344630	Ensembl Protein ID
O76081	ENSP00000428795	Ensembl Protein ID
O76081	ENSP00000429897	Ensembl Protein ID
O76081	ENSP00000430627	Ensembl Protein ID
O76081	8601	Entrez Gene ID
O76081	RGS20	Gene Name
O76081	NP_001273602	RefSeq Protein ID
O76081	NP_001273603	RefSeq Protein ID
O76081	NP_001273604	RefSeq Protein ID
O76081	NP_003693	RefSeq Protein ID
O76081	NP_733466	RefSeq Protein ID
O76081	NM_001286673	Synonym
O76081	NM_001286674	Synonym
O76081	NM_001286675	Synonym
O76081	NM_003702	Synonym
O76081	NM_170587	Synonym
O76081	RGSZ1	Uniprot ID
O76081	ZGAP1	Uniprot ID
O76081	O76081	Ensembl Gene ID
O75410	ENSG00000147526	Ensembl Gene ID
O75410	ENSP00000276520	Ensembl Protein ID
O75410	ENSP00000321703	Ensembl Protein ID
O75410	ENSP00000428175	Ensembl Protein ID
O75410	ENSP00000428253	Ensembl Protein ID
O75410	ENSP00000428450	Ensembl Protein ID
O75410	ENSP00000428466	Ensembl Protein ID
O75410	ENSP00000428687	Ensembl Protein ID
O75410	ENSP00000428706	Ensembl Protein ID
